NFDBFIREID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE,PROTZONE,FN_indicator,dist_to_FN_km,n_FN_20km,n_FN_50km,n_FN_100km,any_evac,n_evac,n_FN_evac,total_evac_size,total_population,mean_match_dist_km,mean_evac_duration_days
BC-2023-2023-R11282,BC,2023-R11282,R11282,53.5192,-125.8533,2023,7,7,2023-07-07,2024-01-25,24810.8,N,Fire,MON,,False,16.862080935873646,1,10,61,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72730,BC,2023-N72730,Carney Creek,50.0903,-116.757,2023,8,6,2023-08-06,2023-09-29,463.0,N,Fire,MOD,,False,67.8781207024455,0,0,6,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R21234,BC,2023-R21234,PARROT LOOKOUT,54.0151,-126.384,2023,7,7,2023-07-07,2023-12-12,6758.0,N,Fire,FUL,,False,5.415690870753709,6,28,47,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K72705,BC,2023-K72705,Cottonwood Creek,50.3647,-122.0244,2023,8,9,2023-08-09,2023-10-20,1015.5,N,Fire,MON,,False,21.740340850963868,0,163,294,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-C31349,BC,2023-C31349,C31349,52.4453,-120.754,2023,7,8,2023-07-08,2023-12-12,240.15,N,Fire,MON,,False,59.757429462965284,0,0,14,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R13093,BC,2023-R13093,R13093,53.3021,-126.7535,2023,8,28,2023-08-28,2023-12-12,913.0,N,Fire,MON,,False,48.83533752589982,0,1,32,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R21250,BC,2023-R21250,OLD MAN LAKE,54.4102,-126.4153,2023,7,7,2023-07-07,2024-01-25,2061.0,N,Fire,FUL,,False,16.63434807303254,4,21,78,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R11725,BC,2023-R11725,R11725,53.5365,-126.6308,2023,7,8,2023-07-08,2023-11-06,330.0,N,Fire,MON,,False,49.16327255438394,0,2,43,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R51710,BC,2023-R51710,R51710,53.125,-127.651,2023,7,7,2023-07-07,2023-12-19,230.0,U,Fire,MON,,False,12.966205011661433,2,4,35,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72170,BC,2023-N72170,HALL CREEK,50.6931,-117.1213,2023,7,22,2023-07-22,2023-09-27,1337.0,N,Fire,MOD,,False,77.01288667599208,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K71535,BC,2023-K71535,Casper Creek,50.6806,-122.3862,2023,7,10,2023-07-10,2023-10-20,11284.0,N,Fire,FUL,,False,6.126941419720818,13,62,244,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V33029,BC,2023-V33029,SPETCH CREEK,50.3991,-122.6656,2023,8,29,2023-08-29,2023-11-30,410.0,N,Fire,MOD,,False,4.347193346517066,13,29,248,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N12352,BC,2023-N12352,Lum Creek,49.6784,-115.4511,2023,7,17,2023-07-17,2023-10-25,2952.0,N,Fire,MOD,,False,14.665411073942561,3,6,9,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N52009,BC,2023-N52009,Persian Creek,50.7671,-117.475,2023,7,20,2023-07-20,2023-08-30,413.0,N,Fire,MOD,,False,102.95186458534228,0,0,0,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G51564,BC,2023-G51564,2023 Holdover Whitefish Lake,54.5447,-125.033,2023,7,10,2023-07-10,,6143.2,N,Fire,FUL,,False,3.5140248381403043,16,56,122,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R11378,BC,2023-R11378,R11378,54.3421,-125.293,2023,7,7,2023-07-07,2023-12-12,1400.0,N,Fire,MON,,False,19.05040955495386,1,40,126,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K71778,BC,2023-K71778,Blackhills,50.7831,-121.8895,2023,7,15,2023-07-15,2023-09-29,589.0,N,Fire,FUL,,False,1.7904625510103929,36,94,253,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G91933,BC,2023-G91933,2023 Holdover HWF-130,59.463,-120.0004,2023,7,20,2023-07-20,,2272.0,U,Fire,MON,,False,79.80155277549781,0,0,5,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K52125,BC,2023-K52125,Crater Creek,49.1726,-120.0607,2023,7,22,2023-07-22,2023-10-26,46504.2,N,Fire,FUL,,False,4.065056122026688,5,21,29,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K71649,BC,2023-K71649,Downton Lake,50.8561,-122.9739,2023,7,12,2023-07-12,2023-10-20,9565.0,N,Fire,FUL,,False,44.83594249898456,0,9,103,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G60666,BC,2023-G60666,2023 Holdover Big Creek,55.9468,-124.5446,2023,6,7,2023-06-07,,166856.9,N,Fire,FUL,,False,16.22207792126505,1,2,9,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K71634,BC,2023-K71634,Stein Mountain,50.3474,-121.7151,2023,7,12,2023-07-12,2023-10-20,4734.3,N,Fire,FUL,,False,2.5662399272128633,55,181,307,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K71707,BC,2023-K71707,Rutledge,50.1667,-122.0922,2023,7,12,2023-07-12,2023-10-20,651.0,N,Fire,MOD,,False,31.103586968692976,0,134,328,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R51336,BC,2023-R51336,R51336,55.1462,-128.7224,2023,7,7,2023-07-07,2023-12-19,200.0,N,Fire,FUL,,False,29.004166948280016,0,13,68,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V31726,BC,2023-V31726,BOULDER CREEK 2,50.7078,-123.3159,2023,7,15,2023-07-15,2023-11-14,399.0,N,Fire,MON,,False,55.52230334913705,0,0,64,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K71032,BC,2023-K71032,Sessel Mountain,50.6616,-123.0929,2023,6,30,2023-06-30,2023-10-20,220.57,N,Fire,MOD,,False,40.26537225113085,0,14,103,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R13124,BC,2023-R13124,R13124,54.4756,-125.1785,2023,7,9,2023-07-09,2023-12-12,280.0,N,Fire,MON,,False,3.437892538521622,9,54,125,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N52138,BC,2023-N52138,Lardeau Creek,50.6323,-117.2956,2023,7,21,2023-07-21,2023-08-30,372.0,N,Fire,MOD,,False,88.29492012927926,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N71918,BC,2023-N71918,Kamma Creek,49.3602,-116.2142,2023,7,17,2023-07-17,2023-10-10,1457.0,N,Fire,MOD,,False,33.539884780009565,0,13,15,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V82558,BC,2023-V82558,MOUNT CON REID,49.7641,-125.7,2023,8,3,2023-08-03,2023-11-10,2320.0,N,Fire,MON,,False,26.830479499277818,0,17,127,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N22370,BC,2023-N22370,Jubilee Mountain,50.9437,-116.4795,2023,7,30,2023-07-30,2023-10-24,960.0,N,Fire,FUL,,False,52.063893031651986,0,0,3,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K73066,BC,2023-K73066,,50.3079,-122.044,2023,8,24,2023-08-24,2023-10-20,480.37,N,Fire,MON,,False,25.3875354731525,0,164,305,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G90810,BC,2023-G90810,2023 Holdover G90810,57.651,-123.6047,2023,6,9,2023-06-09,,500.0,N,Fire,MON,,False,68.8223661726927,0,0,1,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72419,BC,2023-N72419,,50.742,-117.0683,2023,7,30,2023-07-30,2023-09-19,519.0,N,Fire,MOD,,False,74.57727052072836,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V83128,BC,2023-V83128,THELWOOD CREEK,49.5076,-125.5733,2023,9,2,2023-09-02,2023-11-10,1217.1,N,Fire,MON,,False,21.540483528589053,0,38,104,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N12589,BC,2023-N12589,Raymond Peak,49.2067,-115.0082,2023,8,6,2023-08-06,2023-10-25,1909.0,N,Fire,MON,,False,13.430628381962752,1,1,11,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N22243,BC,2023-N22243,Horsethief Creek,50.5343,-116.2428,2023,7,23,2023-07-23,2023-10-24,3918.5,N,Fire,FUL,,False,13.96816531073261,1,2,3,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72369,BC,2023-N72369,,50.8046,-117.3171,2023,7,30,2023-07-30,2023-09-19,890.0,N,Fire,MOD,,False,93.23451936852317,0,0,1,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-C30446,BC,2023-C30446,C30446,52.8374,-120.4661,2023,5,20,2023-05-20,2023-12-12,241.7,N,Fire,MON,,False,102.70554821089603,0,0,0,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-C11319,BC,2023-C11319,C11319,52.971,-124.6291,2023,7,8,2023-07-08,2023-08-01,376.0,N,Fire,FUL,,False,12.583168223536529,5,18,98,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R31581,BC,2023-R31581,S OF MOUNT HORETZKY,55.5963,-126.784,2023,7,10,2023-07-10,2023-11-21,239.0,N,Fire,FUL,,False,20.656156366491548,0,18,72,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N71690,BC,2023-N71690,,50.6605,-116.9419,2023,7,12,2023-07-12,2023-09-19,241.0,N,Fire,MOD,,False,63.976284419875874,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R51711,BC,2023-R51711,R51711,53.114,-127.599,2023,7,7,2023-07-07,2023-12-19,512.0,U,Fire,MON,,False,16.446256305206074,1,4,31,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G81530,BC,2023-G81530,2023 Holdover MILLIGAN HILLS,57.429,-120.2001,2023,7,10,2023-07-10,,6108.9,N,Fire,MON,,False,82.81627562248954,0,0,5,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G11293,BC,2023-G11293,taigai lake,53.4815,-123.8472,2023,7,8,2023-07-08,2023-11-14,2420.0,N,Fire,FUL,,False,28.31206395494631,0,15,71,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R11244,BC,2023-R11244,TINTAGEL,54.2352,-125.6435,2023,7,7,2023-07-07,2023-12-12,8044.0,N,Fire,FUL,,False,6.504250299006754,8,33,118,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-C51981,BC,2023-C51981,C51981,52.2005,-123.4805,2023,7,20,2023-07-20,2023-11-06,1400.0,N,Fire,FUL,,False,18.242360228026556,2,37,111,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R11274,BC,2023-R11274,R11274,54.4547,-125.2762,2023,7,7,2023-07-07,2023-12-12,428.0,N,Fire,MOD,,False,7.726228822352597,9,47,127,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G90956,BC,2023-G90956,2023 Holdover G90956,59.5248,-126.6508,2023,6,23,2023-06-23,,12107.21,N,Fire,MON,,False,28.84787534371505,0,1,1,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V93289,BC,2023-V93289,V93289,51.7347,-125.8142,2023,8,22,2023-08-22,2023-12-13,433.0,N,Fire,MON,,False,65.33561165350136,0,0,28,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N52372,BC,2023-N52372,St Leon Creek,50.4053,-117.7668,2023,7,30,2023-07-30,2023-09-27,200.0,N,Fire,MOD,,False,93.29917711242715,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N52156,BC,2023-N52156,HALFWAY RIVER,50.462,-117.5974,2023,7,21,2023-07-21,2023-09-27,876.0,N,Fire,MOD,,False,104.24000616626202,0,0,0,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G60325,BC,2023-G60325,G60325,57.3534,-124.8435,2023,5,7,2023-05-07,2023-08-31,24705.0,N,Fire,MOD,,False,43.51890831289384,0,3,6,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V33258,BC,2023-V33258,V33258,50.5959,-122.7344,2023,8,27,2023-08-27,2023-11-14,300.0,N,Fire,MON,,False,14.033566315458783,6,23,212,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72601,BC,2023-N72601,,50.2953,-117.1051,2023,8,6,2023-08-06,2023-10-04,228.0,N,Fire,MON,,False,79.79833205697054,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R21178,BC,2023-R21178,PEACOCK CREEK,54.3053,-126.7612,2023,7,6,2023-07-06,2024-01-25,1444.72,N,Fire,FUL,,False,20.391532014775045,0,12,52,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72824,BC,2023-N72824,Lillian Creek,50.123,-116.6149,2023,8,6,2023-08-06,2023-09-29,383.0,N,Fire,MOD,,False,57.58640670857967,0,0,7,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R21217,BC,2023-R21217,R21217,54.8934,-125.8987,2023,7,7,2023-07-07,2024-01-25,7984.0,N,Fire,MON,,False,15.446745752052225,2,21,104,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K51680,BC,2023-K51680,Gillanders Creek,49.1341,-119.9525,2023,7,13,2023-07-13,2023-09-05,480.0,N,Fire,MON,,False,2.331860567122452,9,20,27,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V31300,BC,2023-V31300,MOUNT ATHELSTAN,50.6978,-123.4493,2023,7,7,2023-07-07,2023-11-30,1915.0,N,Fire,MON,,False,62.29735873845546,0,0,53,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R21673,BC,2023-R21673,LITTLE ANDREWS BAY,53.8076,-126.6908,2023,7,9,2023-07-09,2024-01-25,4360.0,N,Fire,FUL,,False,22.15676491831841,0,9,38,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N22240,BC,2023-N22240,Mia Creek,50.2737,-115.6343,2023,7,23,2023-07-23,2023-10-24,5419.6,N,Fire,FUL,,False,18.334796695056035,1,2,10,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G91013,BC,2023-G91013,2023 Holdover G91013,59.6431,-123.2241,2023,6,28,2023-06-28,,3764.8,N,Fire,MOD,,False,23.83041875540041,0,1,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V12722,BC,2023-V12722,MASELPANIK CREEK,49.1089,-121.2662,2023,8,13,2023-08-13,2023-12-06,1517.7,N,Fire,MON,,False,31.64905066913309,0,42,140,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R11387,BC,2023-R11387,WELLS CREEK,53.7504,-126.1737,2023,7,8,2023-07-08,2024-02-05,12142.0,N,Fire,MON,,False,15.98976783867346,1,17,47,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V53027,BC,2023-V53027,CLOWHOM LAKE,49.7123,-123.5527,2023,8,29,2023-08-29,2023-11-14,415.5,N,Fire,MOD,,False,12.609507240772471,5,48,128,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G80875,BC,2023-G80875,2023 Holdover G80875,57.2791,-120.9118,2023,6,24,2023-06-24,,19136.5,N,Fire,MON,,False,58.808186584978216,0,0,9,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R51712,BC,2023-R51712,KITLOPE RIVER 4,53.0898,-127.5075,2023,7,7,2023-07-07,2023-12-19,770.0,U,Fire,MON,,False,22.964774642308132,0,5,29,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G60861,BC,2023-G60861,2023 Holdover Porcupine Mountain,55.3665,-124.4427,2023,6,23,2023-06-23,,12274.62,N,Fire,FUL,,False,45.18251507702051,0,2,70,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72833,BC,2023-N72833,,50.1619,-117.139,2023,8,6,2023-08-06,2023-10-04,366.0,N,Fire,MOD,,False,87.92130194510456,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R21377,BC,2023-R21377,TEKAIZIYIS RIDGE,54.0454,-126.5994,2023,7,8,2023-07-08,2024-01-25,4762.24,N,Fire,FUL,,False,3.577960553517082,6,15,39,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N22508,BC,2023-N22508,Schofield Creek,50.4956,-115.3742,2023,8,4,2023-08-04,2023-10-24,711.0,N,Fire,MOD,,False,35.92143138863303,0,2,8,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G62150,BC,2023-G62150,2023 Holdover G62150,55.8255,-123.1873,2023,7,22,2023-07-22,,375.53,N,Fire,FUL,,False,31.90219062032012,0,3,15,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R11388,BC,2023-R11388,R11388,53.4616,-126.101,2023,7,7,2023-07-07,2024-01-25,2779.0,N,Fire,MON,,False,31.151017020424305,0,3,56,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G60887,BC,2023-G60887,,56.7857,-126.6837,2023,6,23,2023-06-23,2023-07-30,297.0,N,Fire,MON,,False,57.490097115318164,0,0,11,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N21453,BC,2023-N21453,Yearling Creek,50.6298,-115.7368,2023,7,8,2023-07-08,2023-10-24,2946.6,N,Fire,FUL,,False,20.654065173073846,0,2,6,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G80223,BC,2023-G80223,2023 Holdover RED CREEK,56.4161,-121.2324,2023,5,5,2023-05-05,,2947.0,H,Fire,FUL,,False,12.438388629781729,1,9,15,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V82787,BC,2023-V82787,SILVERADO CREEK,49.5919,-126.2774,2023,8,17,2023-08-17,2023-11-10,425.0,U,Fire,MON,,False,7.415503547387402,8,45,94,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K53294,BC,2023-K53294,Glen Lake,49.771,-119.9618,2023,9,16,2023-09-16,2023-10-26,1116.2,H,Fire,FUL,,False,23.925873212610842,0,21,61,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N11805,BC,2023-N11805,St. Mary's River,49.6108,-115.7134,2023,7,17,2023-07-17,2023-10-18,4640.0,H,Fire,FUL,,True,0.0,6,6,16,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G90949,BC,2023-G90949,2023 Holdover G90949,59.628,-126.9532,2023,6,23,2023-06-23,,5278.13,N,Fire,MON,,False,9.811435906094474,1,1,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R91184,BC,2023-R91184,DEEP BAY,59.7041,-134.2523,2023,7,6,2023-07-06,2023-11-21,2253.27,H,Fire,MOD,,False,32.64535429301917,0,5,7,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V70600,BC,2023-V70600,CAMERON BLUFFS,49.2834,-124.6147,2023,6,3,2023-06-03,2023-11-02,229.0,H,Fire,FUL,,False,12.312771677174666,6,16,132,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N52251,BC,2023-N52251,Lardeau Creek East,50.6177,-117.2668,2023,7,23,2023-07-23,2023-09-27,1038.0,N,Fire,MON,,False,86.15940958783298,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G60853,BC,2023-G60853,2023 Holdover Nation Creek,55.2402,-123.6703,2023,6,23,2023-06-23,,22372.75,N,Fire,FUL,,False,35.54033232105889,0,9,59,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-N72350,BC,2023-N72350,,50.4515,-117.0131,2023,7,17,2023-07-17,2023-09-27,590.0,N,Fire,MOD,,False,69.05120351647898,0,0,2,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-C30399,BC,2023-C30399,C30399,52.6166,-121.0711,2023,5,19,2023-05-19,2023-12-12,964.0,N,Fire,MOD,,False,75.7796165420834,0,0,25,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R11592,BC,2023-R11592,R11592,53.4714,-125.2031,2023,7,8,2023-07-08,2023-11-06,203.8,N,Fire,MON,,False,8.372858663509142,1,10,75,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R21630,BC,2023-R21630,R21630,54.116,-126.9227,2023,7,8,2023-07-08,2023-11-06,220.0,N,Fire,MON,,False,10.642236355223215,2,7,37,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-R23091,BC,2023-R23091,R23091,53.4993,-127.0712,2023,7,21,2023-07-21,2023-12-12,1255.0,N,Fire,MON,,False,57.90319357075146,0,0,23,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K52808,BC,2023-K52808,WALROY LAKE,49.9343,-119.4611,2023,8,17,2023-08-17,2023-10-18,733.0,U,Fire,FUL,,False,6.907083928207714,6,11,64,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-G80291,BC,2023-G80291,2023 Holdover STODDART CREEK,56.5112,-121.2219,2023,5,13,2023-05-13,,29505.9,H,Fire,FUL,,False,18.404636483487835,2,9,15,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K52767,BC,2023-K52767,McDougall Creek,49.9081,-119.6328,2023,8,15,2023-08-15,2023-10-18,13970.4,U,Fire,FUL,,False,6.139006222807594,4,17,65,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K42815,BC,2023-K42815,CLARKE CREEK,50.0275,-119.4413,2023,8,18,2023-08-18,2023-10-18,372.6,N,Fire,FUL,,False,2.8433289294514634,2,15,66,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-C53002,BC,2023-C53002,C53002,52.0622,-123.5597,2023,8,28,2023-08-28,2024-01-17,1235.3,H,Fire,,,False,21.48944777598263,0,38,104,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V80527,BC,2023-V80527,NEWCASTLE CREEK,50.3709,-126.0437,2023,5,29,2023-05-29,2023-11-10,230.0,H,Fire,FUL,,False,7.078503193676003,3,22,129,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-K52318,BC,2023-K52318,EAGLE BLUFF,49.0011,-119.5057,2023,7,29,2023-07-29,2023-10-26,7060.6,U,Fire,FUL,,False,5.707787574680737,4,12,26,False,0.0,0.0,0.0,0.0,,
BC-2023-2023-V11337,BC,2023-V11337,KOOKIPI CREEK,49.9815,-121.64,2023,7,8,2023-07-08,2023-12-06,17405.9,N,Fire,FUL,,False,8.487549423153121,38,158,354,False,0.0,0.0,0.0,0.0,,
SK-2023-23PA-LILLY,SK,23PA-LILLY,,53.0138,-106.190767,2023,4,29,2023-04-29,2023-11-07,754.0,H,,,,False,11.917769663830972,5,51,88,False,0.0,0.0,0.0,0.0,,
SK-2023-23BN-VERMETTE,SK,23BN-VERMETTE,,55.644317,-109.219233,2023,4,29,2023-04-29,2023-07-11,88446.0,H,,,,False,28.03666637091474,0,2,18,False,0.0,0.0,0.0,0.0,,
SK-2023-23BN-LOCAL,SK,23BN-LOCAL,,56.481967,-109.435333,2023,4,30,2023-04-30,2023-05-16,266.0,H,,,,False,3.529051121628321,2,3,10,False,0.0,0.0,0.0,0.0,,
SK-2023-23LF-ROCKY,SK,23LF-ROCKY,,53.701691,-104.596457,2023,5,2,2023-05-02,2023-05-19,794.0,H,,,,False,38.6771567505535,0,2,26,False,0.0,0.0,0.0,0.0,,
SK-2023-23HB-DELTA,SK,23HB-DELTA,,53.960517,-102.40425,2023,5,3,2023-05-03,2023-05-06,359.0,H,,,,False,7.901622012133551,3,9,39,False,0.0,0.0,0.0,0.0,,
SK-2023-23BR-SAULTEAUX,SK,23BR-SAULTEAUX,,53.121339,-108.196355,2023,5,3,2023-05-03,2023-05-10,15000.0,H,,,,True,0.0,34,77,159,False,0.0,0.0,0.0,0.0,,
SK-2023-23LX-SHAW,SK,23LX-SHAW,,55.558417,-108.380233,2023,5,4,2023-05-04,2023-10-11,191000.0,H,,,,False,39.03172915245047,0,8,20,False,0.0,0.0,0.0,0.0,,
SK-2023-23WY-MEYAK,SK,23WY-MEYAK,,54.82195,-105.7656,2023,5,7,2023-05-07,2023-06-05,1570.0,H,,,,False,10.71770276612636,1,9,17,False,0.0,0.0,0.0,0.0,,
SK-2023-23LA-MCCRAE,SK,23LA-MCCRAE,,56.06835,-105.85235,2023,5,11,2023-05-11,2023-08-19,339371.7,N,,,,False,56.656976387596345,0,0,10,False,0.0,0.0,0.0,0.0,,
SK-2023-23LA-WISTIGO,SK,23LA-WISTIGO,,55.2572,-106.374667,2023,5,11,2023-05-11,2023-11-29,64309.0,N,,,,False,29.434996618414164,0,1,20,False,0.0,0.0,0.0,0.0,,
SK-2023-23LX-VEDETTE,SK,23LX-VEDETTE,,56.3283,-106.763367,2023,5,11,2023-05-11,2023-05-24,85148.1,N,,,,False,34.3482639723736,0,2,11,False,0.0,0.0,0.0,0.0,,
SK-2023-23LX-SMITH,SK,23LX-SMITH,,55.984833,-106.58665,2023,5,11,2023-05-11,2023-10-11,543976.0,N,,,,False,12.590970408812131,1,4,14,False,0.0,0.0,0.0,0.0,,
SK-2023-23LX-PAWR01,SK,23LX-PAWR01,,55.3215,-109.799333,2023,5,12,2023-05-12,2023-05-15,1756.5,N,,,,False,51.20844982563148,0,0,11,False,0.0,0.0,0.0,0.0,,
SK-2023-23LA-KOLWASKIE,SK,23LA-KOLWASKIE,,57.2352,-102.716033,2023,5,12,2023-05-12,2023-06-09,4538.9,N,,,,False,41.8334217766389,0,2,6,False,0.0,0.0,0.0,0.0,,
SK-2023-23LA-DECEPTION,SK,23LA-DECEPTION,,56.554133,-104.258291,2023,5,12,2023-05-12,2023-07-10,1143.7,N,,,,False,64.25486637141312,0,0,3,False,0.0,0.0,0.0,0.0,,
SK-2023-23LX-LSZ001,SK,23LX-LSZ001,,55.282914,-110.000705,2023,5,13,2023-05-13,2023-06-24,69995.7,N,,,,False,44.46511208330048,0,1,11,False,0.0,0.0,0.0,0.0,,
SK-2023-23LX-PAWR02,SK,23LX-PAWR02,,55.290761,-109.988132,2023,5,13,2023-05-13,2023-05-16,29790.2,N,,,,False,44.37205628041449,0,1,11,False,0.0,0.0,0.0,0.0,,
SK-2023-23BR-AIR04,SK,23BR-AIR04,,53.42565,-106.893233,2023,5,13,2023-05-13,2023-05-23,275.0,H,,,,True,0.0,5,35,122,False,0.0,0.0,0.0,0.0,,
SK-2023-23PA-SLIR03,SK,23PA-SLIR03,,53.38445,-106.103533,2023,5,14,2023-05-14,2023-05-22,424.7,H,,,,True,0.0,12,32,82,False,0.0,0.0,0.0,0.0,,
SK-2023-23LX-PAWR03,SK,23LX-PAWR03,,55.241689,-109.688796,2023,5,16,2023-05-16,2023-06-24,8075.8,N,,,,False,57.49709185866309,0,0,15,False,0.0,0.0,0.0,0.0,,
SK-2023-23DB-KPIR02,SK,23DB-KPIR02,,54.85375,-103.389967,2023,5,18,2023-05-18,2023-07-30,9002.5,H,,,,False,0.026259732875701783,3,12,31,False,0.0,0.0,0.0,0.0,,
SK-2023-23LA-SHARP,SK,23LA-SHARP,,55.424067,-105.1221,2023,5,19,2023-05-19,2023-10-05,19251.0,N,,,,False,14.223642066749068,1,15,17,False,0.0,0.0,0.0,0.0,,
SK-2023-23HB-CLEM,SK,23HB-CLEM,,52.72738,-102.481436,2023,5,19,2023-05-19,2023-11-23,298.0,H,,,,False,59.1302555207831,0,0,22,False,0.0,0.0,0.0,0.0,,
SK-2023-23SR-RIACH,SK,23SR-RIACH,,59.7405,-109.3085,2023,5,19,2023-05-19,2023-06-29,18906.3,N,,,,False,50.061126238501984,0,0,8,False,0.0,0.0,0.0,0.0,,
SK-2023-23SR-KAY,SK,23SR-KAY,,59.657167,-109.610833,2023,5,19,2023-05-19,2023-06-29,8689.4,N,,,,False,31.653633872312554,0,1,8,False,0.0,0.0,0.0,0.0,,
