province,latitude,longitude,fire_cause,fire_type,response_type,protection_zone,fn_indicator,n_fn_20km,any_evacuation,log_fire_size_ha,log_dist_to_fn_km
SK,53.7443,-105.479,natural,wildfire,other,other,False,4,False,1.5765320237994669,-1.4359965234302798
SK,54.4217,-109.628,human,wildfire,other,other,True,2,False,-1.2223591994498235,-2.8210130662253
SK,54.2667,-109.167,human,wildfire,other,other,False,6,False,0.6048089812238802,-1.0860642988727216
SK,54.3281,-108.3854,human,wildfire,other,other,False,6,False,0.2421627355217586,-2.642823896433144
SK,54.3073,-108.3854,human,wildfire,other,other,False,7,False,-0.8984802775860886,-2.589825008521869
SK,53.975,-104.99,natural,wildfire,other,other,False,0,False,-1.010408435295077,-0.1479918013957457
SK,53.7367,-104.725,natural,wildfire,other,other,False,0,False,-0.2787259053791925,-0.3188355276716799
SK,54.0,-109.8646,human,wildfire,other,other,True,5,False,-0.9262337125962706,-2.8210130662253
SK,53.8698,-109.9896,human,wildfire,other,other,True,6,False,-1.12417640612397,-2.8210130662253
SK,53.8646,-109.9792,human,wildfire,other,other,True,6,False,-0.6297545619664705,-2.8210130662253
SK,54.0417,-109.3229,human,wildfire,other,other,True,12,False,-1.1075408656381058,-2.8210130662253
SK,53.8333,-109.6771,human,wildfire,other,other,False,4,False,-1.0441571325603811,-1.2127642846667388
SK,53.927,-104.534,natural,wildfire,other,other,False,0,False,-0.6277855260275391,0.0253605957507376
SK,53.76645,-104.387533,natural,wildfire,other,other,False,0,False,0.0025525730029419,-0.0619062411467862
SK,53.9499229,-102.43331085,human,wildfire,other,other,False,3,False,-1.2520428919227626,-1.1920231458673116
SK,53.83300638,-101.78448096,human,wildfire,other,other,False,3,False,0.7128579515055895,-1.072560207387239
SK,53.4917,-105.863,human,wildfire,other,other,True,6,False,-0.958571200587605,-2.8210130662253
SK,53.580598,-106.391655,human,req for assist,other,other,False,4,False,1.906018274140879,-0.7567678766332295
SK,53.235,-107.067,human,wildfire,other,other,False,6,False,-0.4337837704500946,-1.2391649124553272
SK,53.5568,-103.299,human,wildfire,other,other,False,0,False,1.1670100563443928,-0.5361064131205217
SK,53.5,-103.617,human,wildfire,other,other,False,0,False,-1.2223591994498235,-0.1561701828911631
SK,52.8413492,-102.3074597,human,wildfire,other,other,False,0,False,0.2861966296052511,0.0415011318473402
SK,53.3698,-106.0104,human,wildfire,other,other,True,11,False,-0.8764639191275904,-2.8210130662253
SK,53.398383,-106.04305,human,wildfire,other,other,True,10,False,-1.2320411119879262,-2.8210130662253
SK,53.31979421,-104.71057707,human,wildfire,other,other,False,2,False,-1.354957134403059,-0.7850959036486106
SK,53.3594,-104.8229,human,wildfire,other,other,False,2,False,-1.3627700895731674,-0.9695996322463132
SK,53.05184924,-106.22278481,human,wildfire,other,other,False,4,True,1.4418830316551812,-0.8653299198045264
SK,52.8302,-106.123,human,wildfire,other,other,False,10,False,0.204950948051345,-1.8410882156734067
SK,52.6982,-106.028999,human,wildfire,other,other,False,13,False,-0.6704810478107414,-2.3922902741121312
SK,53.166698,-108.333,human,wildfire,other,other,True,33,False,-0.6477574885614136,-2.8210130662253
SK,53.0908,-104.827,human,wildfire,other,other,True,2,False,-1.1976662145196273,-2.8210130662253
SK,52.9663,-109.086,human,wildfire,other,other,False,11,False,0.6687266192391661,-2.3916625153281736
SK,52.9006,-102.56055,human,wildfire,other,other,False,0,False,-0.9594072420634816,0.0178724517648347
SK,52.2667,-106.883,human,wildfire,other,other,False,6,False,-0.9926527726464373,-1.2704692398702309
SK,51.718717,-104.531617,human,wildfire,other,other,False,2,False,-0.6227920740954838,-1.5978334437898902
SK,50.997,-106.4126,human,wildfire,other,other,False,0,False,-0.181956961208111,0.3296042056617597
SK,49.2737,-109.076,human,wildfire,other,other,False,0,False,-0.0511957277818771,-0.3006905197876841
SK,59.968498,-108.278999,natural,wildfire,other,other,False,0,False,-1.3627700895731674,0.0201105396929801
SK,59.5781,-106.6146,natural,wildfire,other,other,False,0,False,0.1059809798550264,-0.6045315759459211
SK,59.873,-109.67,natural,wildfire,other,other,False,0,False,1.5764117860047964,-0.2369953309522131
SK,59.4167,-106.9688,natural,wildfire,other,other,False,3,False,-1.332081536691383,-1.6308487718325149
SK,59.662,-109.566,natural,wildfire,other,other,False,0,False,1.685811020578957,-0.3619244662401388
SK,59.608,-106.588,natural,wildfire,other,other,False,0,False,0.3697067549213295,-0.5119476808542283
SK,59.4115,-103.9896,natural,wildfire,other,other,False,0,False,-0.618031319709436,-0.085083578625276
SK,59.276,-104.1979,natural,wildfire,other,other,False,0,False,1.036454180996322,-0.283907970464004
SK,59.5473,-106.017,natural,wildfire,other,other,False,0,False,1.9518906988597369,-0.4841081197912542
SK,59.47173956,-104.18153185,natural,wildfire,other,other,False,0,False,0.8758663768448486,-0.1945093374096176
SK,59.4356,-106.926617,natural,wildfire,other,other,False,3,False,-0.7855089144719057,-1.4154147163268307
SK,59.3598,-106.193,natural,wildfire,other,other,False,0,False,-0.0833876469641375,-0.6283323775854524
SK,59.816567,-107.013083,natural,wildfire,other,other,False,0,False,-1.2454390058839335,-0.1338731159907178
SK,59.901,-108.7813,natural,wildfire,other,other,False,0,False,-0.1727025731513038,0.1292319292562469
SK,59.6983,-105.919,natural,wildfire,other,other,False,0,False,-0.4968522416966499,-0.2147400054294266
SK,59.19327521,-104.92818461,natural,wildfire,other,other,True,1,False,-0.6936767061731403,-2.8210130662253
SK,59.4427,-104.9271,natural,wildfire,other,other,False,1,False,1.64338162337714,-0.8410957370277868
SK,59.5417,-109.6563,natural,wildfire,other,other,False,0,False,1.142704943814974,-0.4765106862232604
SK,59.32809993,-107.21880015,human,wildfire,other,other,True,4,False,-1.0668799016670216,-2.8210130662253
SK,59.461,-107.967,natural,wildfire,other,other,False,1,False,0.4628942809463911,-1.331337459076248
SK,59.709517,-107.477917,natural,wildfire,other,other,False,0,False,-0.0421530204327591,-0.5140567312259714
SK,59.3073,-106.2813,natural,wildfire,other,other,False,0,False,0.1015754152539299,-0.5446340938482526
SK,59.513983,-105.40705,natural,wildfire,other,other,False,0,False,0.1672015670676885,-0.4945363778349156
SK,59.46349993,-107.55210015,natural,wildfire,other,other,False,3,False,0.8813611580800558,-2.4698758923725452
SK,59.3906,-104.5729,natural,wildfire,other,other,False,0,False,2.176711304909481,-0.6975211158935646
SK,59.9844,-104.0313,natural,wildfire,other,other,False,0,False,0.09727628431025,0.2851997994362955
SK,58.529,-102.94,natural,wildfire,other,other,False,0,False,-0.5731988231716355,-0.5263655739801689
SK,59.9948,-102.7604,natural,wildfire,other,other,False,0,False,-0.3480294034506625,0.2504635725079881
SK,59.0781,-102.3229,natural,wildfire,other,other,False,0,False,2.3456173051406233,-0.4104828542323228
SK,58.48000441,-102.04958233,natural,wildfire,other,other,False,1,False,-0.7570022432734157,-0.767803762213464
SK,58.91142095,-103.37908188,natural,wildfire,other,other,False,0,False,-0.1144433235497158,0.1360734410792516
SK,59.477,-103.08,natural,wildfire,other,other,False,0,False,0.0843726621268882,0.1428603916350847
SK,58.7842,-102.455,natural,wildfire,other,other,False,0,False,-0.9839585499336806,-0.4590578067579611
SK,59.1222,-103.698,human,wildfire,other,other,False,0,False,-1.2428325690966844,0.0951999491451573
SK,58.21349994,-102.57290016,natural,wildfire,other,other,False,1,False,-0.31854406365272,-0.8448808209035711
SK,59.0365,-102.9063,natural,wildfire,other,other,False,0,False,1.5246238823903946,-0.0140276178199444
SK,59.44551217,-103.55492268,natural,wildfire,other,other,False,0,False,0.1607977758090807,0.1767983798837254
SK,58.92335,-102.768217,natural,wildfire,other,other,False,0,False,-0.4074671489582622,-0.1518822100172471
SK,59.029767,-103.135733,natural,wildfire,other,other,False,0,False,-0.2088864148426286,0.1157318101389499
SK,58.4844,-102.9063,natural,wildfire,other,other,False,0,False,-0.1846376716148205,-0.6463169120689983
SK,58.86097137,-102.16369578,natural,wildfire,other,other,False,2,False,-0.9192790076292696,-1.039542488040459
SK,59.3906,-103.5417,natural,wildfire,other,other,False,0,False,2.0794745506472387,0.1739725682158553
SK,59.5469,-103.2396,natural,wildfire,other,other,False,0,False,0.7770090870644116,0.2308030059158489
SK,59.0156,-102.9896,natural,wildfire,other,other,False,0,False,0.5712628411755901,0.0290480324839164
SK,58.36775336,-102.36351726,natural,wildfire,other,other,False,0,False,-0.1875772535697193,-0.3823628420776528
SK,58.724,-103.1771,natural,wildfire,other,other,False,0,False,-0.9978224319864184,-0.1226396258542095
SK,58.6927,-103.7188,natural,wildfire,other,other,False,0,False,0.4953059699605945,0.0210819042583114
SK,59.13802467,-103.7332118,natural,wildfire,other,other,False,0,False,-0.729243041128474,0.0728678596157801
SK,58.985389,-103.849749,natural,wildfire,other,other,False,0,False,0.891614756356285,0.0459525874080129
SK,59.900233,-102.364717,natural,wildfire,other,other,False,0,False,0.5376396669217235,0.0575981618390969
SK,58.8385,-102.1354,natural,wildfire,other,other,False,2,False,0.05736161148697,-1.121208592923331
SK,59.099,-103.7813,natural,wildfire,other,other,False,0,False,1.46172051555095,0.0511547237819659
SK,58.73894367,-103.60867695,natural,wildfire,other,other,False,0,False,-0.4622841004912128,0.0211498648442622
SK,58.57018917,-102.21991323,natural,wildfire,other,other,False,0,False,-0.8364209662122196,-0.5888131145006631
SK,59.8802,-103.2813,natural,wildfire,other,other,False,0,False,1.9021516851348628,0.3504972145346566
SK,58.824799,-103.442001,natural,wildfire,other,other,False,0,False,-0.5795421311459368,0.0598015791748964
SK,58.4863,-103.189,natural,wildfire,other,other,False,0,False,-0.9770882646254432,-0.5862357283513989
SK,59.599,-103.2396,natural,wildfire,other,other,False,0,False,-1.0837541528526782,0.2414433606351272
SK,59.628167,-103.573333,natural,wildfire,other,other,False,0,False,-0.2682876707503744,0.225497407655902
SK,58.1927,-102.7188,natural,wildfire,other,other,False,1,False,-0.8647036458180848,-1.277470417753085
SK,58.7552,-102.6667,natural,wildfire,other,other,False,0,False,-1.2223591994498235,-0.2248305395504063
SK,59.12262281,-103.04295962,natural,wildfire,other,other,False,0,False,-0.2401440177839738,0.1014898594020649
SK,59.026,-103.2813,natural,wildfire,other,other,False,0,False,-1.3085603100497614,0.1883813822487595
SK,59.9427,-107.2188,natural,wildfire,other,other,False,0,False,1.434322373848676,-0.0358798323111999
SK,59.605999,-104.174004,natural,wildfire,other,other,False,0,False,1.9638917829285525,-0.0752760556277889
SK,59.964001,-104.278999,natural,wildfire,other,other,False,0,False,-0.6704810478107414,0.2172785530515084
SK,59.9323,-104.4688,natural,wildfire,other,other,False,0,False,0.9484865914859648,0.1549673713774006
SK,59.6927,-106.5313,natural,wildfire,other,other,False,0,False,-0.144627194403373,-0.3087850315208751
SK,59.80793602,-104.9473857,natural,wildfire,other,other,False,0,False,0.1886180489758742,-0.0267344202306655
SK,59.724,-104.8646,natural,wildfire,other,other,False,0,False,-1.044708228962802,-0.1468661254846378
SK,59.888,-106.266,natural,wildfire,other,other,False,0,False,-0.0987352767310603,0.0431703097814043
SK,59.7415,-105.823,natural,wildfire,other,other,False,0,False,-0.6973355551853312,-0.1522798818324743
SK,57.9948,-102.0104,natural,wildfire,other,other,False,0,False,-0.4889116846829537,-0.7067851814596803
SK,58.145699,-102.227997,natural,wildfire,other,other,False,0,False,0.8157793345872589,-0.3094385561068732
SK,58.17472098,-102.40607411,natural,wildfire,other,other,False,0,False,-0.0987484587761587,-0.5360040882270445
SK,59.0677,-109.3854,natural,wildfire,other,other,False,0,False,-0.3620757598473694,0.1321919704935241
SK,59.026,-108.3854,natural,wildfire,other,other,False,0,False,-0.9262337125962706,-0.5112424093078346
SK,58.760283,-109.952483,natural,wildfire,other,other,False,0,False,-0.5095237283323496,-0.4153405691878545
SK,59.163467,-105.5713,human,wildfire,other,other,True,2,True,-0.6183415107881357,-2.8210130662253
SK,58.5885,-105.7604,natural,wildfire,other,other,False,0,False,-0.0140881482935346,-0.0419304409123023
SK,58.8177,-105.6146,natural,wildfire,other,other,False,0,False,0.782981320544568,-0.4405852391322503
SK,58.92513792,-106.78039524,natural,wildfire,other,other,False,0,False,-0.3949569938053627,-0.2672332818936684
SK,58.902,-106.823998,natural,wildfire,other,other,False,0,False,2.9721357755476383,-0.2769919048993048
SK,58.9648,-106.844,natural,wildfire,other,other,False,0,False,-0.0051451161674788,-0.363981102993572
SK,58.6875,-107.7813,human,wildfire,other,other,False,0,False,0.3988427561263621,-0.1870713468310378
SK,58.42075,-104.670383,natural,wildfire,other,other,False,0,False,-0.4933461004430747,0.2321101264671149
SK,58.8802,-104.1354,natural,wildfire,other,other,False,0,False,-1.0417872009303244,-0.0517732017139769
SK,58.4273,-105.222,human,wildfire,other,other,False,0,False,-0.293612065047299,0.1907530053515929
SK,58.7656,-105.0313,natural,wildfire,other,other,False,0,False,-0.6277855260275391,-0.215847773506103
SK,58.4219,-105.0729,natural,wildfire,other,other,False,0,False,1.6049219554745726,0.2126128266103387
SK,58.4167,-105.1771,natural,wildfire,other,other,False,0,False,-0.0611433681952814,0.2081434045345266
SK,58.86110596,-104.30459828,natural,wildfire,other,other,False,0,False,0.5506146794021645,-0.1258005373516751
SK,58.3167,-105.167,natural,wildfire,other,other,False,0,False,0.8972303533502092,0.2581873835451839
SK,58.8428,-104.09,human,wildfire,other,other,False,0,False,0.0179200665932165,0.0028933487315556
SK,58.7885,-106.464,natural,wildfire,other,other,False,0,False,1.1039236438439064,-0.0549673890647424
SK,57.8906,-105.7604,natural,wildfire,other,other,False,0,False,-0.4889116846829537,-0.4152143637655082
SK,58.5247033,-106.30341495,natural,wildfire,other,other,False,0,False,-0.6517766688529136,0.1260504094390298
SK,58.23148436,-106.19690169,natural,wildfire,other,other,False,0,False,-0.4815374366609258,0.0693933599689704
SK,58.412523,-107.805639,natural,wildfire,other,other,False,0,False,0.546902368781727,0.1591676690748019
SK,58.4219,-107.2188,natural,wildfire,other,other,False,0,False,0.4708432947663075,0.1799705874047136
SK,58.4827,-108.017,natural,wildfire,other,other,False,0,False,-0.8258807413200909,0.0854846905865728
SK,58.4063,-107.883,natural,wildfire,other,other,False,0,False,-0.5731988231716355,0.1633964159568581
SK,58.474,-108.1563,natural,wildfire,other,other,False,0,False,-0.6940521190989531,0.1067202972368135
SK,58.642,-109.828667,natural,wildfire,other,other,False,0,False,0.636219697249179,-0.3531481053715723
SK,58.315201,-108.781998,natural,wildfire,other,other,False,0,False,0.9038864439479865,0.3493482240257299
SK,57.9862,-109.816,natural,wildfire,other,other,False,0,False,0.0897654278039021,0.1419762530619234
SK,58.6852,-108.258,natural,wildfire,other,other,False,0,False,0.5143068729063637,-0.1309871222323947
SK,58.525,-109.616667,natural,wildfire,other,other,False,0,False,1.1524197749694012,-0.1380531275078513
SK,58.593767,-108.91815,natural,wildfire,other,other,False,0,False,0.4085690184444977,0.1991561642355073
SK,58.3542,-109.8021,natural,wildfire,other,other,False,0,False,0.5585488861664726,-0.195287453197305
SK,57.724,-105.5938,natural,wildfire,other,other,False,1,False,-1.3056807605351877,-0.8407645562388681
SK,58.19355,-103.767333,natural,wildfire,other,other,False,0,True,-0.2366441457491198,-0.3436023250242168
SK,57.46358511,-106.18890731,natural,wildfire,other,other,False,1,False,-1.314745337405999,-1.036143382063151
SK,57.94269994,-104.55210015,natural,wildfire,other,other,False,0,False,-0.3738050453595338,0.1729332720451522
SK,57.9112,-104.73515,natural,wildfire,other,other,False,0,False,0.9056482176180644,0.0680978374075016
SK,57.3802,-105.3646,natural,wildfire,other,other,False,0,False,0.2936693389307291,-0.5994970774838431
SK,58.4531,-104.4271,natural,wildfire,other,other,False,0,False,0.8536793137351616,0.2078819406828878
SK,57.91128081,-104.42910407,natural,wildfire,other,other,False,0,False,-1.1075408656381058,0.1760235989822265
SK,58.3281,-103.5729,natural,wildfire,other,other,False,0,False,-1.233800063157274,-0.4768590332547259
SK,58.017693,-104.27822746,natural,wildfire,other,other,False,0,False,-0.4326999290438018,0.0668360690961604
SK,58.311001,-104.669998,natural,wildfire,other,other,False,0,False,0.6344475589501084,0.2818478686353332
